school_name,dbn,Longitude,Latitude,perc_testtakers,num_testtakers,grade_8_2017_enrollment,pct_poverty_2017_val,Percent Black / Hispanic,predicted_perc_testtakers,Average ELA Proficiency_stdized,pct_math_level_3_or_4_2017_city_diff_stdized,sa_attendance_90plus_2017_stdized,pct_8th_graders_w_hs_credit_2017_city_diff_stdized,min_dist_to_big_three_stdized
P.S. 211,12X211,-73.890063,40.84385,0.08433734939759037,7.0,83.0,0.496,0.98,0.17746058449714922,-0.7938127554415314,-0.6879622591797027,-0.3075125946692224,-0.7770967930116722,-0.8116752300808665
URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,13K527,-73.98830699999998,40.694639,0.3548387096774194,22.0,62.0,0.308,0.86,0.21227223753121938,-0.41579759473728384,-0.6879622591797027,-0.384689968529647,-1.1031701919903754,-1.379777665464833
I.S. 059 SPRINGFIELD GARDENS,29Q059,-73.75304399999997,40.681888,0.30601092896174864,56.0,183.0,0.101,0.96,0.15198496738441536,-0.36179542892239114,-0.6014318950251001,-0.3075125946692224,-0.1249499950542656,2.4152207624829867
THE BRONX SCHOOL OF YOUNG LEADERS,10X331,-73.910712,40.851349,0.23026315789473684,35.0,152.0,0.522,0.98,0.1880332555802215,-0.8478149212564241,-0.731227441257004,0.9530511783843603,-1.1031701919903754,-0.8964277978248733
YOUNG WOMEN'S LEADERSHIP SCHOOL,04M610,-73.947168,40.792935,0.14285714285714285,8.0,56.0,0.335,0.85,0.33512535364976814,0.47523814120844476,0.17734138236632335,0.5500137815577055,-1.1031701919903754,0.519360025741672
EMOLIOR ACADEMY,12X383,-73.88028,40.839183,0.24390243902439024,20.0,82.0,0.42,0.89,0.1636578838545579,-0.7938127554415314,-0.6446970771024013,-0.916356321790343,-1.1031701919903754,-0.6817023639507512
P.S. 146 HOWARD BEACH,27Q146,-73.83515600000001,40.659866,0.2075471698113208,11.0,53.0,0.065,0.37,0.38058266516132927,0.5022392241158917,0.48019765690743244,0.3699332425500495,0.8532702018818443,1.0190949005138132
P.S. 66,18K066,-73.906851,40.648646,0.3627450980392157,37.0,102.0,0.207,0.95,0.3070409613946409,-0.03778243403303507,-0.08224971009748447,0.8329974857125911,0.09243227093153661,-0.04731483385845519
P.S. 212,12X212,-73.900452,40.828715,0.0,0.0,70.0,0.426,0.95,0.11056828457098544,-0.9828203357936564,-0.904288169566209,-1.4994742576246536,-0.9582486813331739,-0.4396708592943044
P.S. 3 RAUL JULIA MICRO SOCIETY,10X003,-73.89165600000003,40.850163,0.4814814814814815,13.0,27.0,0.453,0.97,0.22957096304961516,-0.4427986776447296,-0.3418408025612923,-0.8220284204053798,-0.9582486813331739,-0.9615432897626408
I.S. 192 THE LINDEN,29Q192,-73.753793,40.706768,0.08,18.0,225.0,0.12,0.95,0.11805787595429201,-0.5238019263670692,-0.8610229874889078,0.2498795498782804,-0.5234841493615696,2.4198282057522102
BROOKLYN URBAN GARDEN CHARTER SCHOOL,84K758,-73.982638,40.656203999999995,0.4777777777777778,43.0,90.0,0.222,0.66,0.3653685458385344,0.04322081468930335,0.004280654057118155,0.9702017059088998,1.6865688881607528,-0.8469735334124711
URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,12X372,-73.88431700000002,40.843884,0.08695652173913042,6.0,69.0,0.454,0.96,0.13002548549653084,-0.6588073409043003,-1.0773488978754144,-1.1135873883225356,-1.1031701919903754,-0.8042141375545306
P.S. 377 ALEJANDRINA B. DE GAUTIER,32K377,-73.914879,40.693816999999996,0.4,20.0,50.0,0.32,0.97,0.12574919721061775,-1.009821418701102,-0.8610229874889078,-0.8391789479299184,-0.9582486813331739,-0.5076571361309463
P.S./M.S. 200 - THE POMONOK SCHOOL & STAR ACADEMY,25Q200,-73.805449,40.73106,0.15,9.0,60.0,0.201,0.69,0.33460650743366727,0.3942348924861064,0.22060656444362464,0.4385353526482038,0.8895005795461446,1.6213776497407397
P.S. 315 LAB SCHOOL,10X315,-73.903757,40.857969,0.48,12.0,25.0,0.498,0.98,0.2566774079200312,-0.14578676566282042,-0.4716363487931962,0.06979901087062439,-0.9582486813331739,-1.0938522030397948
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,27Q309,-73.763979,40.601532,0.18840579710144928,13.0,69.0,0.242,0.85,0.13500873498874616,-0.6048051750894076,-0.7744926233343052,-0.09313100061249116,1.3967258668463498,2.74009081768025
URBAN SCIENCE ACADEMY,09X325,-73.91377299999998,40.827748,0.16161616161616166,16.0,99.0,0.462,0.97,0.06025787399982924,-1.3878365794053509,-1.1206140799527156,-1.2250658172320363,-1.1031701919903754,-0.36016866804033754
GOLDIE MAPLE ACADEMY,27Q333,-73.78618900000002,40.591349,0.21428571428571427,9.0,42.0,0.28600000000000003,0.88,0.19062983121490654,0.1512251463190887,-0.904288169566209,0.6614922104672053,1.0706524678676466,2.521133487464934
J.H.S. 057 WHITELAW REID,16K057,-73.93314000000002,40.69139600000001,0.1323529411764706,9.0,68.0,0.391,0.98,0.19364456567620214,-0.3887965118298369,-0.6879622591797027,-1.2850926635679214,-0.5959449046901704,-0.8415810954919877
P.S. 327 DR. ROSE B. ENGLISH,23K327,-73.912085,40.66798,0.2432432432432433,9.0,37.0,0.441,0.96,0.07271627884090939,-0.9288181699787637,-1.163879262030017,-2.3312748425647736,-0.9582486813331739,-0.36185440186898665
MIDDLE VILLAGE PREP CHARTER SCHOOL,84Q298,-73.88786800000003,40.712244,0.5523809523809524,58.0,105.0,0.18,0.58,0.4996880957562211,0.8262522190052466,1.302236116376157,1.5275938504564026,-1.1031701919903754,0.0673686821009408
"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",24Q128,-73.886225,40.715009,0.4693877551020408,46.0,98.0,0.062,0.21,0.5686935315892866,1.5282803745988514,1.2589709342988558,1.21030909125244,0.8895005795461446,0.11763279581612326
M.S. 584,16K584,-73.928381,40.674464,0.0,0.0,27.0,0.412,0.97,0.07494816565027307,-1.1448268332383345,-1.2071444441073182,-1.3536947736660758,-1.1031701919903754,-0.6928935583695769
THE OPPORTUNITY CHARTER SCHOOL,84M279,-73.95529499999998,40.801651,0.17142857142857146,12.0,70.0,0.391,0.98,0.06618802048949529,-1.036822501608549,-1.163879262030017,-0.916356321790343,-1.1031701919903754,0.5298286016227728
J.H.S. 144 MICHELANGELO,11X144,-73.836566,40.864290000000004,0.25149700598802394,42.0,167.0,0.213,0.94,0.1641082508926112,-0.6048051750894076,-0.904288169566209,-0.530469452488225,-0.55971452702587,-0.5971477159221731
P.S./I.S. 137 RACHEL JEAN MITCHELL,23K137,-73.916696,40.682247,0.3,9.0,30.0,0.373,0.94,0.1665884096793717,-0.6588073409043003,-0.7744926233343052,-1.7996084893040787,0.5996575582317417,-0.5351072260733484
ENTRADA ACADEMY,12X384,-73.894038,40.822084,0.09615384615384616,10.0,104.0,0.457,0.96,0.12183175629885579,-1.2798322477755655,-1.1206140799527156,0.18127743978012514,1.0706524678676466,-0.2936562913729185
I.S. 181 PABLO CASALS,11X181,-73.832178,40.874988,0.475095785440613,124.0,261.0,0.19,0.89,0.37659641408227046,0.3942348924861064,0.22060656444362464,0.2498795498782804,0.49096642523884065,-0.5704181024141257
DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,13K265,-73.97604399999999,40.697012,0.0,0.0,35.0,0.416,0.96,0.13852193536589216,-0.7398105896266387,-1.1206140799527156,-1.336544246141537,-0.55971452702587,-1.4373776951212094
INTERNATIONAL SCHOOL FOR LIBERAL ARTS,10X342,-73.897019,40.870295,0.0,0.0,55.0,0.412,1.0,0.1918686282926716,-0.9828203357936564,-0.904288169566209,1.21030909125244,-0.0887196173899652,-1.4095716143686292
NEW VOICES SCHOOL OF ACADEMIC & CREATIVE ARTS,15K443,-73.989018,40.660969,0.5310734463276836,94.0,177.0,0.14300000000000002,0.48,0.6123347882900203,1.5822825404137442,1.5185620267626636,1.1159811898674776,0.2735841592530384,-0.9310023297667563
P.S. 308 CLARA CARDWELL,16K308,-73.935295,40.688447,0.12903225806451613,8.0,62.0,0.322,0.96,0.09631194180684954,-0.6588073409043003,-1.3802051724165234,-1.8596353356399637,-0.5959449046901704,-0.8826932803878018
OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,84Q706,-73.924144,40.755778,0.472972972972973,35.0,74.0,0.237,0.5,0.4711950626740785,0.7722500531903539,0.9128494776804454,1.038803816007054,0.7083486912246428,0.21966347652642546
J.H.S. 383 PHILIPPA SCHUYLER,32K383,-73.919072,40.697892,0.6130136986301371,179.0,292.0,0.303,0.93,0.4509748410265565,1.0422608822648174,0.17734138236632335,0.9616264421466305,1.8314903988179538,-0.5678661624143553
P.S. 229 DYKER,20K229,-74.013301,40.610577,0.9207920792079208,93.0,101.0,0.16699999999999998,0.13,0.6052828745234093,1.6092836233211898,1.6050923909172663,1.270335937588325,0.925730957210445,0.3435478362554822
J.H.S. 220 JOHN J. PERSHING,20K220,-74.00080799999998,40.640773,0.3709016393442623,181.0,488.0,0.408,0.45,0.3751988056340166,-0.2537910972926058,0.7397887493712404,0.7815459031389754,-0.269871505711467,-0.4074625706898713
P.S. 235 JANICE MARIE KNIGHT SCHOOL,18K235,-73.940641,40.654737,0.8018018018018018,89.0,111.0,0.208,0.95,0.5902098765381999,1.4472771258765118,1.2157057522215544,0.7643953756144378,2.4836371967753608,-0.5904172698454188
RENAISSANCE SCHOOL OF THE ARTS,04M377,-73.936193,40.797495,0.11320754716981132,6.0,53.0,0.376,0.98,0.1869667837552048,-0.5238019263670692,-0.6014318950251001,-0.11028152813702974,-0.269871505711467,0.4560905418841456
DIGITAL ARTS AND CINEMA TECHNOLOGY HIGH SCHOOL,15K429,-73.993634,40.68515900000001,0.0,0.0,29.0,0.34,0.93,0.07148758856917561,-1.1178257503308875,-1.293674808261921,-3.1373496362180866,0.23735378158873804,-1.3113607230365125
ACADEMY OF PUBLIC RELATIONS,07X298,-73.905333,40.818906,0.09574468085106384,9.0,94.0,0.469,0.98,0.11957882181361099,-1.009821418701102,-0.9908185337208117,0.009772164534739357,-0.9944790589974742,-0.19540986236766433
P.S. 5 PORT MORRIS,07X005,-73.908429,40.813613000000004,0.09195402298850576,8.0,87.0,0.454,0.98,0.11041590325086373,-0.9828203357936564,-0.904288169566209,-0.9935336956507655,-0.9582486813331739,-0.0613181479179496
J.H.S. 291 ROLAND HAYES,32K291,-73.915406,40.695648,0.0784313725490196,8.0,102.0,0.341,0.96,0.126302967874556,-0.9288181699787637,-0.9475533516435104,-0.8992057942658034,-0.6684056600187711,-0.5117399089727196
P.S. 127 AEROSPACE SCIENCE MAGNET SCHOOL,30Q127,-73.871196,40.764979,0.2393162393162393,28.0,117.0,0.214,0.86,0.18833831516480765,-0.4427986776447296,-0.4716363487931962,0.18127743978012514,-0.9582486813331739,0.9953137105193912
MOTT HALL IV,23K522,-73.915211,40.678113,0.16666666666666666,9.0,54.0,0.37,0.98,0.1683554836990119,-0.5778040921819618,-0.8177578054116065,-0.9077810580280727,-0.3785626387043682,-0.4905528200898095
P.S. 123 MAHALIA JACKSON,05M123,-73.944457,40.820192,0.0,0.0,55.0,0.28600000000000003,0.93,0.06183599753144223,-1.0908246674234416,-1.2071444441073182,-1.4565979388133072,-0.9582486813331739,0.05500511132407394
P.S./M.S. 194,11X194,-73.846547,40.835236,0.4383561643835616,64.0,146.0,0.276,0.61,0.32606611088629545,-0.03778243403303507,0.17734138236632335,0.29275586868962683,-0.1974107503828663,-0.33260363171030394
J.H.S. 067 LOUIS PASTEUR,26Q067,-73.734426,40.762437,0.6963696369636964,211.0,303.0,0.067,0.14,0.6709320902450784,2.0413009498403314,2.1675397579221833,1.4847175316450563,2.3387156861181593,2.3109225239309756
J.H.S. 074 NATHANIEL HAWTHORNE,26Q074,-73.77396999999998,40.758543,0.5989717223650386,233.0,389.0,0.083,0.15,0.6353747774975649,2.095303115655224,1.9512138475356766,1.4075401577846325,0.527196802903141,1.9100985423965744
THOMAS C. GIORDANO MIDDLE SCHOOL 45,10X045,-73.887039,40.858431,0.20175438596491227,46.0,228.0,0.443,0.94,0.16391543001096776,-0.6588073409043003,-1.034083715798113,-0.5561952437750328,-0.269871505711467,-1.1531360670098503
P.S. 184M SHUANG WEN,01M184,-73.985486,40.711437,0.8481012658227848,67.0,79.0,0.328,0.15,0.7072163385049632,1.960297701117993,1.8646834833810741,1.536169114218672,1.795260021153654,-1.0974580322583434
WEST BRONX ACADEMY FOR THE FUTURE,10X243,-73.88858,40.859516,0.1935483870967742,18.0,93.0,0.428,0.95,0.26600346760932225,-0.4427986776447296,-0.5149015308704975,0.46426114393501267,0.8895005795461446,-1.1819809342709464
BROWNSVILLE COLLEGIATE CHARTER SCHOOL,84K710,-73.905086,40.668635,0.4393939393939394,29.0,66.0,0.401,0.9,0.38250447350102235,-0.11878568275537349,0.43693247483013115,0.9015995958107454,1.7590296434893535,-0.25002916729511065
"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",24Q560,-73.936328,40.742708,1.09375,35.0,32.0,0.2,0.65,0.7127583200387284,1.8792944523956532,2.0810093937675807,1.7076743894640576,2.41117644144676,-0.15934016255636482
THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,08X337,-73.873517,40.824884,0.21195652173913046,39.0,184.0,0.401,0.96,0.3824376068199427,0.4212359753935521,0.48019765690743244,0.15555164849331726,-0.5234841493615696,-0.3235700819036684
BROOKLYN SCHOOL OF INQUIRY,20K686,-73.986852,40.607008,1.2903225806451613,80.0,62.0,0.141,0.1,0.7793720166920006,2.581322607989258,2.4271308503859914,1.278911201350594,2.3749460637824593,0.32249221222767027
VAN SICLEN COMMUNITY MIDDLE SCHOOL,19K654,-73.885597,40.659637,0.13043478260869565,15.0,115.0,0.379,0.96,0.04665698836072568,-1.4958409110351363,-1.0773488978754144,-1.4737484663378457,-0.6684056600187711,0.15645791064459585
M.S. 243 CENTER SCHOOL,03M243,-73.973867,40.785101,0.6666666666666666,38.0,57.0,0.12,0.27,0.8179495301378161,2.959337768693506,2.38386566830869,1.776276499562212,2.5198675744396613,0.1206623045524539
J.H.S. 088 PETER ROUGET,15K088,-73.9883,40.660494,0.4044665012406948,163.0,403.0,0.277,0.71,0.38371879969261613,0.17822622922653564,0.39366729275282986,0.7729706393767061,-0.30610188337576744,-0.9242770186395031
P.S. 095 SHEILA MENCHER,10X095,-73.891672,40.883022,0.2709677419354839,42.0,155.0,0.287,0.87,0.2564836747188059,-0.28079218020005153,-0.5149015308704975,-0.5733457712995713,0.09243227093153661,-1.5181507227211972
LIFE SCIENCES SECONDARY SCHOOL,02M655,-73.945937,40.783283000000004,0.0,0.0,21.0,0.359,0.91,0.09974832514225726,-0.7398105896266387,-0.904288169566209,-1.9796890283117339,-1.1031701919903754,0.3472744252234039
J.H.S. 167 ROBERT F. WAGNER,02M167,-73.95794000000002,40.771827,0.591743119266055,258.0,436.0,0.112,0.27,0.6255842046939959,1.5282803745988514,1.8646834833810741,1.1931585637279012,0.49096642523884065,-0.0005121779554438314
I.S. 025 ADRIEN BLOCK,25Q025,-73.789689,40.765017,0.4932885906040269,147.0,298.0,0.123,0.25,0.4677845318689567,1.1772662968020495,1.0426450239123495,1.1417069811542855,-0.3423322610400678,1.620536603116908
P.S. 095 THE GRAVESEND,21K095,-73.975173,40.595711,0.2926829268292683,12.0,41.0,0.287,0.48,0.4359563162370692,0.6642457215605686,0.9561146597577468,0.592890100369052,-0.3785626387043682,0.5822119874453779
I. S. 381,22K381,-73.951555,40.612571,0.3333333333333333,30.0,90.0,0.182,0.79,0.2823036767492592,0.07022189759675028,-0.21204525632938837,0.3699332425500495,-0.269871505711467,0.23772760415973007
KIPP ACADEMY CHARTER SCHOOL,84X704,-73.92616899999999,40.816194,0.3108108108108108,23.0,74.0,0.405,0.98,0.37997339598399077,-0.2537910972926058,0.9993798418350481,0.652916946704936,-0.9582486813331739,-0.023304062575451805
BRONX GREEN MIDDLE SCHOOL,11X326,-73.864588,40.86206,0.2803030303030303,37.0,132.0,0.319,0.83,0.25066734979206046,-0.6318062579968545,-0.21204525632938837,-0.2217599570465305,-0.23364112804716672,-1.0198084202225866
I.S. 141 THE STEINWAY,30Q141,-73.90456400000002,40.775893,0.4239401496259352,170.0,401.0,0.183,0.41,0.47703470899275746,0.961257633542479,1.0426450239123495,0.7558201118521676,0.49096642523884065,0.7748976810479907
I.S. 061 WILLIAM A MORRIS,31R061,-74.097992,40.634527,0.10025062656641603,40.0,399.0,0.265,0.78,0.19147422885672816,-0.17278784857026616,-0.5581667129477987,-1.0707110695111892,-0.23364112804716672,0.8668890805941571
M.S. 246 WALT WHITMAN,17K246,-73.95343299999998,40.64836500000001,0.13793103448275862,24.0,174.0,0.232,0.96,0.15892342165714998,-0.7398105896266387,-0.8177578054116065,-0.9506573768394192,-0.30610188337576744,-0.5805956780282887
QUEST TO LEARN,02M422,-74.00254699999998,40.743368,0.36666666666666653,33.0,90.0,0.207,0.54,0.3973418324655341,1.1502652138946026,-0.03898452802018316,0.5071374627463591,-1.1031701919903754,-0.9924014863072275
I.S. 230,30Q230,-73.892841,40.75264,0.3536036036036036,157.0,444.0,0.187,0.57,0.4337003217305099,0.7452489702829082,0.7830539314485416,1.1760080362033627,-0.55971452702587,0.5107955931350422
P.S. 226 ALFRED DE B.MASON,21K226,-73.97694399999997,40.615326,0.41121495327102797,44.0,107.0,0.236,0.33,0.41058686573761394,0.5562413899307844,0.5234628389847338,0.5071374627463591,0.7445790688889432,0.11626944633274448
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,01M332,-73.986069,40.713343,0.14444444444444446,13.0,90.0,0.401,0.9,0.1477188885911024,-0.6858084238117472,-1.034083715798113,-0.6419478813977256,-1.1031701919903754,-1.1189530572835065
WATERSIDE SCHOOL FOR LEADERSHIP,27Q318,-73.831079,40.579602,0.0,0.0,76.0,0.183,0.88,0.09636715356565356,-0.5778040921819618,-0.904288169566209,-0.530469452488225,-1.1031701919903754,2.0669336158298792
HARBOR HEIGHTS,06M349,-73.939738,40.845620000000004,0.0,0.0,65.0,0.349,1.0,0.1482041389612013,-1.9008571546468307,-0.6879622591797027,0.9444759146220919,1.9039511541465548,-0.45548640120960604
SUNSET PARK PREP,15K821,-74.007424,40.652095,0.31736526946107785,53.0,167.0,0.34600000000000003,0.76,0.433340993741399,0.448237058300999,0.5234628389847338,0.8158469581880525,1.3604954891820495,-0.5949020300226121
P.S./I.S. 266,26Q266,-73.728385,40.746011,0.4024390243902439,33.0,82.0,0.096,0.38,0.5042542176130387,1.5012792916914044,1.0859102059896508,1.2960617288751328,1.7590296434893535,2.666351059174184
FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,19K452,-73.881849,40.646745,0.5306122448979592,52.0,98.0,0.327,0.95,0.3375964515404878,0.5562413899307844,-0.1687800742520871,0.6443416829426668,0.6721183135603425,0.3545739946325859
M.S. X101 EDWARD R. BYRNE,08X101,-73.829212,40.827214,0.4074074074074074,66.0,162.0,0.219,0.66,0.4333826367559245,1.0152597993573715,0.39366729275282986,0.6786427379917449,0.527196802903141,0.014986039264600601
ESPERANZA PREPARATORY ACADEMY,04M372,-73.94211899999998,40.792590000000004,0.0,0.0,87.0,0.38,0.97,0.1530046506122587,-0.874816004163871,-0.6879622591797027,-0.890630530503535,0.8532702018818443,0.5650229957402543
M.S. 035 STEPHEN DECATUR,16K035,-73.935722,40.681708,0.4090909090909091,27.0,66.0,0.366,0.98,0.22831600526008886,-0.28079218020005153,-0.6014318950251001,-0.5647705075373012,-0.23364112804716672,-0.8710588908191553
M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,04M224,-73.942008,40.785027,0.32558139534883723,14.0,43.0,0.345,0.87,0.3686595796423961,0.3402327266712137,0.3071369285982273,0.37850850631231975,1.0706524678676466,0.4239389145430021
M.S. K394,17K394,-73.92893000000002,40.672706,0.21428571428571427,12.0,56.0,0.424,0.92,0.19219727074641763,-0.4427986776447296,-0.8610229874889078,-0.8649047392167263,0.527196802903141,-0.6859162202827306
BLUEPRINT MIDDLE SCHOOL,08X562,-73.85691,40.82910800000001,0.25,29.0,116.0,0.35700000000000004,0.74,0.20467238771430282,-0.7668116725340857,-0.42837116671589487,-0.6333726176354564,0.38227529224593954,-0.31136229409678734
ELLA BAKER SCHOOL,02M225,-73.959696,40.765368,0.0,0.0,22.0,0.218,0.56,0.35137482859051894,0.5292403070233375,0.22060656444362464,0.0011969007724710193,-0.9582486813331739,-0.13899437155586392
P.S. 219 PAUL KLAPPER,25Q219,-73.823583,40.735855,0.34523809523809523,29.0,84.0,0.146,0.4,0.43172235240260304,0.5292403070233375,0.826319113525843,0.9273253870975533,1.7590296434893535,1.3519366633582584
J.H.S. 098 HERMAN RIDDER,12X098,-73.89098299999998,40.835821,0.0,0.0,81.0,0.449,0.96,0.1178726947579577,-1.198828999053227,-0.7744926233343052,-1.0278347506998426,-1.1031701919903754,-0.6211209633415583
FREDERICK DOUGLASS ACADEMY,05M499,-73.936545,40.824398,0.1566265060240964,13.0,83.0,0.342,0.94,0.17841072812173916,-0.28079218020005153,-0.904288169566209,-0.5647705075373012,-0.3785626387043682,-0.10750492978005134
YORKVILLE EAST MIDDLE SCHOOL,02M177,-73.95073000000002,40.770203,0.84,42.0,50.0,0.076,0.4,0.5896813328289877,1.6632857891360826,1.432031662608061,1.0130780247202462,0.5996575582317417,0.05444314663518368
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,30Q291,-73.959251,40.74308,0.4850746268656717,65.0,134.0,0.238,0.63,0.4685541645222163,0.448237058300999,0.826319113525843,0.9702017059088998,1.722799265825053,-0.4784762452813599
M.S. 113 RONALD EDMONDS LEARNING CENTER,13K113,-73.97116899999997,40.688432,0.15748031496062992,20.0,127.0,0.314,0.93,0.1965674790548112,-0.550803009274515,-0.7744926233343052,-0.916356321790343,-0.5234841493615696,-1.5306356317395002
I.S. 136 CHARLES O. DEWEY,15K136,-74.007424,40.652095,0.1097560975609756,18.0,164.0,0.359,0.87,0.16902247571397222,-0.874816004163871,-0.7744926233343052,0.12982585720651035,-0.5234841493615696,-0.5949020300226121
MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,17K590,-73.951014,40.667,0.15625,15.0,96.0,0.236,0.93,0.7778547368851468,2.392315027637133,2.254070122076786,1.3560885752110168,2.302485308453859,-0.933992908935759
KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY),23K518,-73.906685,40.655763,0.3448275862068966,20.0,58.0,0.34600000000000003,0.97,0.22431319152399387,-0.010781351125589332,-0.6446970771024013,-0.5561952437750328,-0.4147930163686685,-0.14071415449724697
J.H.S. 157 STEPHEN A. HALSEY,28Q157,-73.853054,40.732287,0.4911242603550296,249.0,507.0,0.126,0.33,0.52037672431688,1.1772662968020495,1.2157057522215544,0.858723276999399,1.1793436008605476,0.8293671735634015
I.S. 219 NEW VENTURE SCHOOL,09X219,-73.903937,40.833708,0.07526881720430108,7.0,93.0,0.542,0.98,0.06836817005949247,-1.4418387452202435,-1.1206140799527156,-0.770576837831765,-1.1031701919903754,-0.5449129927686418
SATELLITE EAST MIDDLE SCHOOL,13K301,-73.94530300000002,40.685945,0.0,0.0,34.0,0.297,0.78,0.1373633522224621,-1.009821418701102,-0.9475533516435104,-0.37611470476737774,-0.9944790589974742,-1.059367335409934
P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,09X218,-73.919663,40.835694000000004,0.7682926829268293,63.0,82.0,0.453,0.94,0.3066018488718579,-0.17278784857026616,-0.25531043840668965,0.29275586868962683,1.8677207764822543,-0.49244150667822667
COMMUNITY VOICES MIDDLE SCHOOL,29Q356,-73.759088,40.664858,0.07758620689655173,9.0,116.0,0.116,0.97,0.12083787772503185,-0.7398105896266387,-0.6014318950251001,-0.36753944100510844,-0.4147930163686685,2.3442240651717583
J.H.S. 278 MARINE PARK,22K278,-73.938716,40.60667,0.31309904153354634,98.0,313.0,0.149,0.63,0.401366749283958,0.7182478873754612,0.43693247483013115,0.4299600888859345,0.49096642523884065,0.43895926757031933
KIPP AMP CHARTER SCHOOL,84K357,-73.937164,40.672272,0.4375,35.0,80.0,0.325,0.96,0.35955455893235505,-0.09178459984792775,0.35040211067552857,0.39565903383685735,0.30981453691733885,-0.8146988514841921
P.S./M.S. 029 MELROSE SCHOOL,07X029,-73.916768,40.821611,0.10638297872340426,10.0,94.0,0.424,0.96,0.11124654796547584,-1.0638235845159947,-1.034083715798113,-1.1050121245602673,0.30981453691733885,-0.20477767420814103
BRONX ACADEMY OF PROMISE CHARTER SCHOOL,84X419,-73.91983,40.839576,0.8923076923076924,58.0,65.0,0.446,0.96,0.3712184769852164,0.20522731213398138,0.39366729275282986,0.9530511783843603,-0.9582486813331739,-0.572134214943049
J.H.S. 185 EDWARD BLEEKER,25Q185,-73.8185,40.775122,0.5050505050505051,250.0,495.0,0.183,0.32,0.5228787726724142,1.09626304807971,1.5185620267626636,0.9959274971957067,0.019971515602935887,1.1459576285932735
YORK EARLY COLLEGE ACADEMY,28Q284,-73.786396,40.696913,0.22826086956521735,21.0,92.0,0.174,0.61,0.5184907532453199,1.09626304807971,1.302236116376157,1.3217875201619407,1.9039511541465548,1.8137913131048373
P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,10X015,-73.909733,40.859165000000004,0.4090909090909091,27.0,66.0,0.456,0.98,0.3682113412021019,0.1512251463190887,0.35040211067552857,0.592890100369052,-0.9582486813331739,-1.062045002856968
NEW DESIGN MIDDLE SCHOOL,05M514,-73.95724,40.819764,0.16666666666666666,11.0,66.0,0.354,0.95,0.051879059027013064,-1.17182791614578,-1.034083715798113,-2.3741511613761204,-1.1031701919903754,0.20471943748485386
JUAN MOREL CAMPOS SECONDARY SCHOOL,14K071,-73.95347199999998,40.703878,0.0,0.0,86.0,0.441,0.93,0.11754105163721687,-1.225830081960673,-0.9908185337208117,-0.2989373309069541,-1.1031701919903754,-1.0806574073489312
HARLEM PREP CHARTER SCHOOL,84M708,-73.935082,40.801377,0.11504424778761063,13.0,113.0,0.439,0.97,0.28264602610526324,-0.11878568275537349,0.04754583613441945,0.4385353526482038,-0.9582486813331739,0.3634983518655978
SCHOOL OF THE FUTURE BROOKLYN,19K663,-73.89764100000002,40.665557,0.2727272727272727,12.0,44.0,0.495,0.97,0.11458669643073854,-0.874816004163871,-1.034083715798113,-0.384689968529647,-1.1031701919903754,-0.09821825990907394
